timestamp,candidate,median_time,sample_times,response_preview
2025-11-02 07:22:50,L34U1-retest,0.075840,0.078295;0.073626;0.078619;0.080827;0.083883;0.059565;0.068206;0.076611;0.075965;0.055971;0.070806;0.105345;0.079555;0.075427;0.089490;0.065156;0.075715;0.057102;0.060544;0.055498;0.075538;0.089477;0.069453;0.075244;0.078330;0.074020;0.061048;0.078399;0.078141;0.074472;0.078328;0.078143;0.074272;0.076243;0.077903;0.076092;0.075261;0.077992;0.075323;0.075985,Enter password: Wrong!
2025-11-02 07:22:50,L34U1-check,0.074474,,Enter password: Wrong!
2025-11-02 07:22:51,L34U1A,0.076953,0.077115;0.077518;0.077610;0.076131;0.076293;0.076792;0.075620;0.077522,Enter password: Wrong!
2025-11-02 07:22:52,L34U1B,0.076381,0.074680;0.075743;0.078200;0.075949;0.076813;0.077631;0.078474;0.074945,Enter password: Wrong!
2025-11-02 07:22:52,L34U1C,0.075210,0.074838;0.061247;0.075149;0.075272;0.076113;0.077167;0.075611;0.064960,Enter password: Wrong!
2025-11-02 07:22:53,L34U1D,0.076357,0.075088;0.078056;0.077115;0.063323;0.075599;0.077540;0.080224;0.075107,Enter password: Wrong!
2025-11-02 07:22:53,L34U1E,0.077351,0.074792;0.077806;0.077965;0.073240;0.080531;0.076962;0.077740;0.075646,Enter password: Wrong!
2025-11-02 07:22:54,L34U1F,0.075337,0.055786;0.067629;0.079239;0.075325;0.084589;0.069140;0.075350;0.076110,Enter password: Wrong!
2025-11-02 07:22:55,L34U1G,0.076309,0.075765;0.075526;0.077598;0.075914;0.077135;0.076704;0.060634;0.079018,Enter password: Wrong!
2025-11-02 07:22:55,L34U1H,0.064365,0.075376;0.058657;0.063357;0.057995;0.068782;0.056786;0.065373;0.074079,Enter password: Wrong!
2025-11-02 07:22:56,L34U1I,0.075011,0.078154;0.076004;0.060635;0.074018;0.056438;0.070614;0.077301;0.077045,Enter password: Wrong!
2025-11-02 07:22:56,L34U1J,0.074824,0.074385;0.056505;0.065556;0.064183;0.075264;0.078726;0.076781;0.077895,Enter password: Wrong!
2025-11-02 07:22:57,L34U1K,0.062854,0.077132;0.057564;0.065043;0.072594;0.060906;0.060651;0.062964;0.062745,Enter password: Wrong!
2025-11-02 07:22:57,L34U1L,0.076196,0.076802;0.075590;0.077326;0.077753;0.057765;0.058607;0.065891;0.081007,Enter password: Wrong!
2025-11-02 07:22:58,L34U1M,0.068710,0.070239;0.062542;0.078095;0.077412;0.056318;0.067180;0.063768;0.073835,Enter password: Wrong!
2025-11-02 07:22:59,L34U1N,0.076878,0.075145;0.078045;0.076374;0.077303;0.076992;0.079744;0.075404;0.076765,Enter password: Wrong!
2025-11-02 07:22:59,L34U1O,0.074155,0.055948;0.066392;0.072839;0.061125;0.077172;0.077914;0.075471;0.079892,Enter password: Wrong!
2025-11-02 07:23:00,L34U1P,0.069402,0.073344;0.075374;0.077308;0.056541;0.065461;0.064343;0.075690;0.061661,Enter password: Wrong!
2025-11-02 07:23:00,L34U1Q,0.058880,0.053730;0.069108;0.060748;0.067193;0.056373;0.055439;0.057011;0.064441,Enter password: Wrong!
2025-11-02 07:23:01,L34U1R,0.075148,0.074827;0.078469;0.074744;0.077715;0.058708;0.079718;0.075468;0.067202,Enter password: Wrong!
2025-11-02 07:23:01,L34U1S,0.075213,0.057852;0.074632;0.060682;0.063261;0.077278;0.081983;0.075794;0.078233,Enter password: Wrong!
2025-11-02 07:23:02,L34U1T,0.072187,0.054195;0.069713;0.073091;0.078779;0.081369;0.071282;0.061834;0.078197,Enter password: Wrong!
2025-11-02 07:23:03,L34U1U,0.074454,0.075963;0.064386;0.075073;0.072649;0.064644;0.073834;0.078035;0.076925,Enter password: Wrong!
2025-11-02 07:23:03,L34U1V,0.074712,0.075737;0.056122;0.064974;0.078414;0.083011;0.069327;0.077632;0.073686,Enter password: Wrong!
2025-11-02 07:23:04,L34U1W,0.075714,0.071550;0.081611;0.083866;0.056825;0.073313;0.076145;0.075283;0.077964,Enter password: Wrong!
2025-11-02 07:23:04,L34U1X,0.075475,0.088628;0.074666;0.076864;0.075342;0.063177;0.077589;0.060440;0.075607,Enter password: Wrong!
2025-11-02 07:23:05,L34U1Y,0.074597,0.055422;0.069570;0.075176;0.084232;0.071455;0.075405;0.083977;0.074019,Enter password: Wrong!
2025-11-02 07:23:05,L34U1Z,0.076552,0.056768;0.076896;0.076207;0.075354;0.077276;0.078556;0.090285;0.065167,Enter password: Wrong!
2025-11-02 07:23:06,L34U10,0.075545,0.075624;0.065430;0.077522;0.083915;0.069165;0.075235;0.086416;0.075466,Enter password: Wrong!
2025-11-02 07:23:07,L34U11,0.075546,0.071140;0.075248;0.077674;0.077721;0.075481;0.078000;0.075612;0.061557,Enter password: Wrong!
2025-11-02 07:23:07,L34U12,0.077791,0.077765;0.078055;0.087587;0.063860;0.077725;0.077816;0.072086;0.079104,Enter password: Wrong!
2025-11-02 07:23:08,L34U13,0.076536,0.074121;0.078019;0.077509;0.077816;0.073202;0.063741;0.078893;0.075563,Enter password: Wrong!
2025-11-02 07:23:08,L34U14,0.075229,0.056787;0.066401;0.076638;0.076251;0.078416;0.074206;0.060498;0.078293,Enter password: Wrong!
2025-11-02 07:23:09,L34U15,0.074019,0.073121;0.079127;0.075934;0.074916;0.061734;0.056491;0.069131;0.075749,Enter password: Wrong!
2025-11-02 07:23:10,L34U16,0.074645,0.076421;0.073768;0.077458;0.075522;0.062356;0.056131;0.067732;0.076998,Enter password: Wrong!
2025-11-02 07:23:10,L34U17,0.076802,0.059597;0.076153;0.077451;0.082817;0.070368;0.077527;0.075600;0.077731,Enter password: Wrong!
2025-11-02 07:23:11,L34U18,0.074375,0.075313;0.056308;0.056294;0.073437;0.077622;0.075859;0.056123;0.082779,Enter password: Wrong!
2025-11-02 07:23:11,L34U19,0.075909,0.052864;0.067793;0.075353;0.076868;0.076299;0.077450;0.077938;0.075518,Enter password: Wrong!
2025-11-02 07:23:14,L34U12-retest,0.077084,0.077202;0.057754;0.062524;0.077618;0.078973;0.074860;0.077732;0.077297;0.077809;0.075872;0.077379;0.075539;0.077708;0.075999;0.077906;0.077044;0.075766;0.060853;0.079267;0.076695;0.077273;0.073019;0.063394;0.077526;0.072988;0.077886;0.077683;0.076894;0.074436;0.075249;0.063448;0.077124;0.079598;0.074519;0.077649;0.075374;0.077211;0.076116;0.077546;0.077870,Enter password: Wrong!
2025-11-02 07:23:17,L34U1E-retest,0.076650,0.076710;0.076448;0.076563;0.078283;0.094330;0.056487;0.064938;0.077846;0.077517;0.063074;0.077937;0.077569;0.075373;0.077651;0.075932;0.091389;0.063949;0.077519;0.076141;0.096599;0.106451;0.070024;0.078942;0.075808;0.077717;0.074952;0.105800;0.079511;0.077938;0.062494;0.077941;0.063044;0.061384;0.076591;0.075669;0.078022;0.075405;0.063122;0.064525;0.077959,Enter password: Wrong!
2025-11-02 07:23:17,L34U12-check,0.075704,,Enter password: Wrong!
2025-11-02 07:23:18,L34U12A,0.076670,0.074665;0.077074;0.076519;0.077324;0.076821;0.075731;0.079004;0.075481,Enter password: Wrong!
2025-11-02 07:23:19,L34U12B,0.068707,0.068343;0.068507;0.074433;0.054268;0.071487;0.082356;0.068907;0.063044,Enter password: Wrong!
2025-11-02 07:23:19,L34U12C,0.063013,0.054472;0.066418;0.064763;0.075235;0.061263;0.077899;0.059244;0.057137,Enter password: Wrong!
2025-11-02 07:23:20,L34U12D,0.075693,0.070037;0.076664;0.077469;0.077592;0.056375;0.068319;0.077119;0.074722,Enter password: Wrong!
2025-11-02 07:23:20,L34U12E,0.072934,0.052879;0.069217;0.079108;0.077288;0.076652;0.077777;0.058535;0.063293,Enter password: Wrong!
2025-11-02 07:23:21,L34U12F,0.075870,0.075964;0.075431;0.075708;0.062509;0.075776;0.079818;0.077550;0.078094,Enter password: Wrong!
2025-11-02 07:23:21,L34U12G,0.064304,0.055180;0.054750;0.070999;0.064729;0.075561;0.063880;0.055463;0.069118,Enter password: Wrong!
2025-11-02 07:23:22,L34U12H,0.062880,0.054911;0.062725;0.076270;0.061795;0.091868;0.061716;0.063035;0.075561,Enter password: Wrong!
2025-11-02 07:23:22,L34U12I,0.063824,0.055699;0.067128;0.077375;0.075842;0.061773;0.063024;0.064624;0.058631,Enter password: Wrong!
2025-11-02 07:23:23,L34U12J,0.062768,0.064367;0.061803;0.056272;0.069532;0.073308;0.062756;0.062781;0.059718,Enter password: Wrong!
2025-11-02 07:23:23,L34U12K,0.055980,0.055860;0.056101;0.054313;0.056583;0.071219;0.055435;0.071947;0.051553,Enter password: Wrong!
2025-11-02 07:23:24,L34U12L,0.065524,0.054711;0.065032;0.076486;0.077903;0.075485;0.063988;0.057451;0.066017,Enter password: Wrong!
2025-11-02 07:23:25,L34U12M,0.071904,0.080368;0.074669;0.056091;0.069253;0.063212;0.079434;0.074556;0.064143,Enter password: Wrong!
2025-11-02 07:23:25,L34U12N,0.065326,0.054672;0.068623;0.062490;0.063403;0.055880;0.067250;0.076339;0.078944,Enter password: Wrong!
2025-11-02 07:23:30,L34U12O,0.076149,inf;0.064594;0.075055;0.076011;0.064890;0.076286;0.076616;0.077207,Enter password: Wrong!
2025-11-02 07:23:45,L34U12P,1.595401,0.055174;0.064369;0.077970;inf;0.105467;3.085335;inf;inf,EXCEPTION: timed out
2025-11-02 07:26:14,A,0.055943,0.066787;0.058327;0.041692;0.051659;0.040995;0.054314;0.057573;0.060822,Enter password: Wrong!
2025-11-02 07:26:15,B,0.056335,0.038145;0.052356;0.061552;0.062407;0.062163;0.042640;0.046309;0.060314,Enter password: Wrong!
2025-11-02 07:26:15,C,0.046899,0.048035;0.039584;0.049946;0.042676;0.038740;0.060308;0.058501;0.045763,Enter password: Wrong!
2025-11-02 07:26:15,D,0.046357,0.039889;0.039336;0.058398;0.042688;0.050026;0.052000;0.038447;0.052270,Enter password: Wrong!
2025-11-02 07:26:16,E,0.046445,0.037913;0.038996;0.061322;0.046121;0.046770;0.046822;0.059095;0.044861,Enter password: Wrong!
2025-11-02 07:26:16,F,0.053830,0.045828;0.061594;0.046412;0.062658;0.057218;0.045536;0.050442;0.058574,Enter password: Wrong!
2025-11-02 07:26:17,G,0.047788,0.043359;0.047677;0.038294;0.052245;0.047899;0.060544;0.044417;0.048698,Enter password: Wrong!
2025-11-02 07:26:17,H,0.060352,0.060280;0.061731;0.060238;0.060909;0.060423;0.047116;0.063428;0.060013,Enter password: Wrong!
2025-11-02 07:26:18,I,0.052407,0.058584;0.045980;0.063060;0.059261;0.046231;0.044148;0.061507;0.044838,Enter password: Wrong!
2025-11-02 07:26:18,J,0.053840,0.048522;0.061038;0.060179;0.045815;0.044989;0.048145;0.059159;0.061412,Enter password: Wrong!
2025-11-02 07:26:18,K,0.046381,0.068074;0.053115;0.045713;0.047050;0.060427;0.039471;0.038099;0.038366,Enter password: Wrong!
2025-11-02 07:26:19,L,0.061296,0.062425;0.050327;0.055159;0.063306;0.060167;0.063279;0.058274;0.062427,Enter password: Wrong!
2025-11-02 07:26:19,M,0.052278,0.053688;0.059323;0.061087;0.060941;0.039449;0.050868;0.046521;0.040045,Enter password: Wrong!
2025-11-02 07:26:20,N,0.048131,0.039183;0.057800;0.047360;0.045210;0.063142;0.059412;0.045709;0.048903,Enter password: Wrong!
2025-11-02 07:26:20,O,0.052809,0.036932;0.059623;0.055457;0.061997;0.046436;0.050162;0.059129;0.044340,Enter password: Wrong!
2025-11-02 07:26:20,P,0.056957,0.035326;0.059444;0.060910;0.059825;0.039207;0.054906;0.059009;0.045880,Enter password: Wrong!
2025-11-02 07:26:21,Q,0.047313,0.047195;0.040490;0.053758;0.038953;0.052563;0.059550;0.047431;0.045919,Enter password: Wrong!
2025-11-02 07:26:21,R,0.053331,0.047006;0.059630;0.040437;0.039260;0.058826;0.047835;0.074084;0.062962,Enter password: Wrong!
2025-11-02 07:26:22,S,0.038958,0.039627;0.049266;0.038527;0.038432;0.045279;0.038757;0.039159;0.038474,Enter password: Wrong!
2025-11-02 07:26:22,T,0.039301,0.056958;0.060240;0.039125;0.052945;0.038861;0.038198;0.039477;0.038864,Enter password: Wrong!
2025-11-02 07:26:22,U,0.046308,0.038779;0.040407;0.039030;0.050043;0.046107;0.046509;0.060859;0.061225,Enter password: Wrong!
2025-11-02 07:26:23,V,0.052679,0.037923;0.053830;0.058775;0.062036;0.039316;0.052225;0.038321;0.053134,Enter password: Wrong!
2025-11-02 07:26:23,W,0.060216,0.039166;0.039799;0.058579;0.060359;0.060073;0.062361;0.061080;0.061812,Enter password: Wrong!
2025-11-02 07:26:24,X,0.056572,0.038364;0.039270;0.058495;0.038251;0.054650;0.061028;0.061267;0.060932,Enter password: Wrong!
2025-11-02 07:26:24,Y,0.045273,0.039614;0.064871;0.039685;0.036798;0.047959;0.048031;0.045337;0.045209,Enter password: Wrong!
2025-11-02 07:26:24,Z,0.046623,0.038637;0.055737;0.045821;0.046327;0.040516;0.053166;0.046918;0.050303,Enter password: Wrong!
2025-11-02 07:26:25,0,0.047265,0.057806;0.047423;0.058812;0.046980;0.060665;0.047108;0.045390;0.045826,Enter password: Wrong!
2025-11-02 07:26:25,1,0.046761,0.047375;0.044449;0.061712;0.045981;0.060847;0.045001;0.046296;0.047226,Enter password: Wrong!
2025-11-02 07:26:26,2,0.048623,0.038592;0.050001;0.060643;0.062722;0.038344;0.032034;0.053228;0.047244,Enter password: Wrong!
2025-11-02 07:26:26,3,0.046220,0.036394;0.039908;0.045355;0.042972;0.050487;0.060105;0.047085;0.061614,Enter password: Wrong!
2025-11-02 07:26:26,4,0.047740,0.058088;0.039145;0.053625;0.044430;0.047760;0.046110;0.047720;0.060379,Enter password: Wrong!
2025-11-02 07:26:27,5,0.046215,0.059722;0.060995;0.038256;0.039381;0.045697;0.046733;0.043902;0.047130,Enter password: Wrong!
2025-11-02 07:26:27,6,0.047136,0.061780;0.041471;0.048941;0.038521;0.054717;0.045330;0.039273;0.053547,Enter password: Wrong!
2025-11-02 07:26:27,7,0.049816,0.059850;0.044124;0.039600;0.053198;0.060691;0.038093;0.055191;0.046433,Enter password: Wrong!
2025-11-02 07:26:28,8,0.047309,0.045768;0.059555;0.060651;0.045966;0.048013;0.046605;0.058540;0.045359,Enter password: Wrong!
2025-11-02 07:26:28,9,0.049427,0.062033;0.060943;0.040274;0.050915;0.044416;0.047939;0.063136;0.044579,Enter password: Wrong!
2025-11-02 07:26:31,L-retest,0.060964,0.054281;0.062721;0.062356;0.060928;0.061278;0.063045;0.048031;0.047812;0.055639;0.066163;0.057378;0.059348;0.065977;0.059816;0.048132;0.063330;0.046004;0.060665;0.061508;0.063944;0.048050;0.057642;0.062864;0.060999;0.064826;0.048514;0.056716;0.062632;0.063772;0.062170;0.064200;0.058175;0.063795;0.059632;0.059053;0.059095;0.062768;0.058823;0.064222;0.061272,Enter password: Wrong!
2025-11-02 07:26:33,H-retest,0.047466,0.050347;0.038593;0.054860;0.047262;0.048145;0.042036;0.061971;0.045624;0.045542;0.047133;0.062140;0.039831;0.052819;0.049946;0.039940;0.049290;0.061459;0.040432;0.041359;0.055516;0.037251;0.053350;0.047901;0.060875;0.047670;0.044848;0.040463;0.039431;0.045659;0.046776;0.045746;0.038347;0.054470;0.047727;0.060779;0.060086;0.047946;0.058170;0.046761;0.041463,Enter password: Wrong!
2025-11-02 07:26:33,L-check,0.056021,,Enter password: Wrong!
2025-11-02 07:26:33,LA,0.061265,0.050629;0.049505;0.064803;0.064794;0.060792;0.047838;0.062787;0.061739,Enter password: Wrong!
2025-11-02 07:26:34,LB,0.060225,0.043060;0.045789;0.064894;0.059884;0.062705;0.064687;0.056575;0.060566,Enter password: Wrong!
2025-11-02 07:26:34,LC,0.060434,0.046211;0.059258;0.060238;0.060069;0.062835;0.060630;0.062306;0.060751,Enter password: Wrong!
2025-11-02 07:26:35,LD,0.061726,0.056615;0.063019;0.061868;0.063410;0.060776;0.062359;0.061584;0.059429,Enter password: Wrong!
2025-11-02 07:26:35,LE,0.061567,0.061819;0.067383;0.047638;0.069486;0.048057;0.072633;0.059974;0.061316,Enter password: Wrong!
2025-11-02 07:26:36,LF,0.061447,0.060488;0.062256;0.047894;0.060780;0.062114;0.062736;0.063008;0.059857,Enter password: Wrong!
2025-11-02 07:26:36,LG,0.060889,0.060883;0.063243;0.059171;0.049333;0.063326;0.060894;0.062810;0.059972,Enter password: Wrong!
2025-11-02 07:26:37,LH,0.061124,0.059571;0.060184;0.058186;0.063642;0.060746;0.061502;0.061931;0.062677,Enter password: Wrong!
2025-11-02 07:26:37,LI,0.059517,0.047309;0.047280;0.058200;0.061153;0.060834;0.061638;0.066666;0.056615,Enter password: Wrong!
2025-11-02 07:26:37,LJ,0.061340,0.059535;0.064815;0.061549;0.062274;0.061132;0.065578;0.060331;0.060884,Enter password: Wrong!
2025-11-02 07:26:38,LK,0.060886,0.060476;0.048132;0.058333;0.064953;0.061296;0.063728;0.060241;0.063108,Enter password: Wrong!
2025-11-02 07:26:38,LL,0.056796,0.046933;0.057724;0.047542;0.050086;0.055869;0.063294;0.060071;0.061013,Enter password: Wrong!
2025-11-02 07:26:39,LM,0.060508,0.059032;0.060794;0.061664;0.062892;0.063260;0.057995;0.047422;0.060222,Enter password: Wrong!
2025-11-02 07:26:39,LN,0.061301,0.061955;0.062739;0.060646;0.060117;0.062383;0.060608;0.065190;0.053033,Enter password: Wrong!
2025-11-02 07:26:40,LO,0.060673,0.069505;0.048980;0.048524;0.068445;0.062693;0.061384;0.059386;0.059963,Enter password: Wrong!
2025-11-02 07:26:40,LP,0.060717,0.044133;0.051183;0.061907;0.060681;0.060754;0.059562;0.061060;0.063355,Enter password: Wrong!
2025-11-02 07:26:41,LQ,0.061178,0.061330;0.059409;0.063858;0.059567;0.063328;0.060199;0.061026;0.062621,Enter password: Wrong!
2025-11-02 07:26:41,LR,0.063020,0.058652;0.065664;0.059703;0.061151;0.064890;0.059732;0.069795;0.068095,Enter password: Wrong!
2025-11-02 07:26:42,LS,0.061998,0.065211;0.059452;0.061721;0.063934;0.062275;0.059934;0.062902;0.061218,Enter password: Wrong!
2025-11-02 07:26:42,LT,0.062393,0.058790;0.059718;0.064656;0.060911;0.062830;0.062289;0.063137;0.062497,Enter password: Wrong!
2025-11-02 07:26:43,LU,0.052629,0.047395;0.057864;0.060366;0.060759;0.046701;0.046831;0.061748;0.046619,Enter password: Wrong!
2025-11-02 07:26:43,LV,0.059063,0.059856;0.060977;0.046680;0.047943;0.058939;0.059187;0.047998;0.060524,Enter password: Wrong!
2025-11-02 07:26:44,LW,0.060852,0.046291;0.061805;0.060339;0.045154;0.064751;0.060405;0.062105;0.061299,Enter password: Wrong!
2025-11-02 07:26:44,LX,0.063017,0.058210;0.065021;0.062763;0.063271;0.059321;0.060931;0.063798;0.064361,Enter password: Wrong!
2025-11-02 07:26:45,LY,0.060838,0.056127;0.060590;0.061564;0.061087;0.065984;0.047885;0.056215;0.062882,Enter password: Wrong!
2025-11-02 07:26:45,LZ,0.060947,0.057485;0.065038;0.060859;0.060033;0.064282;0.061035;0.046537;0.061102,Enter password: Wrong!
2025-11-02 07:26:46,L0,0.060353,0.047903;0.060097;0.058986;0.061664;0.060608;0.073576;0.066640;0.046246,Enter password: Wrong!
2025-11-02 07:26:46,L1,0.061073,0.060973;0.061930;0.061527;0.061095;0.064774;0.061052;0.048470;0.060143,Enter password: Wrong!
2025-11-02 07:26:47,L2,0.060677,0.059365;0.061007;0.063576;0.061171;0.060450;0.060905;0.060422;0.060231,Enter password: Wrong!
2025-11-02 07:26:47,L3,0.075429,0.067745;0.075454;0.078316;0.077800;0.075319;0.075404;0.078032;0.075025,Enter password: Wrong!
2025-11-02 07:26:48,L4,0.053676,0.046928;0.064923;0.063284;0.047685;0.057481;0.049410;0.058083;0.049870,Enter password: Wrong!
2025-11-02 07:26:48,L5,0.062442,0.055880;0.062846;0.061076;0.062505;0.062289;0.062732;0.062572;0.062379,Enter password: Wrong!
2025-11-02 07:26:49,L6,0.061998,0.058036;0.059567;0.063699;0.063008;0.057750;0.064801;0.060988;0.063355,Enter password: Wrong!
2025-11-02 07:26:49,L7,0.059510,0.057894;0.065071;0.062604;0.061127;0.046410;0.052676;0.049496;0.069305,Enter password: Wrong!
2025-11-02 07:26:50,L8,0.060979,0.060477;0.061390;0.062732;0.060603;0.060161;0.063776;0.061355;0.047011,Enter password: Wrong!
2025-11-02 07:26:50,L9,0.061625,0.046583;0.062090;0.063667;0.061160;0.060497;0.065054;0.059601;0.062715,Enter password: Wrong!
2025-11-02 07:26:50,L3-check,0.070916,,Enter password: Wrong!
2025-11-02 07:26:51,L3A,0.073627,0.081671;0.062513;0.071837;0.080025;0.075417;0.064528;0.063231;0.086200,Enter password: Wrong!
2025-11-02 07:26:51,L3B,0.076854,0.067109;0.076758;0.076950;0.076180;0.077790;0.077676;0.077741;0.075582,Enter password: Wrong!
2025-11-02 07:26:52,L3C,0.069021,0.076105;0.060624;0.078122;0.075104;0.061094;0.060174;0.062938;0.076781,Enter password: Wrong!
2025-11-02 07:26:52,L3D,0.065434,0.073674;0.062887;0.077838;0.062926;0.059306;0.057653;0.067942;0.076061,Enter password: Wrong!
2025-11-02 07:26:53,L3E,0.075485,0.075487;0.075482;0.063395;0.075127;0.080256;0.075423;0.078474;0.077043,Enter password: Wrong!
2025-11-02 07:26:53,L3F,0.065302,0.075587;0.075606;0.062698;0.063982;0.055426;0.066622;0.062538;0.076892,Enter password: Wrong!
2025-11-02 07:26:54,L3G,0.072016,0.053780;0.069231;0.076016;0.084869;0.068012;0.074801;0.076529;0.061142,Enter password: Wrong!
2025-11-02 07:26:55,L3H,0.077123,0.077544;0.077598;0.077561;0.077861;0.062843;0.076022;0.075443;0.076702,Enter password: Wrong!
2025-11-02 07:26:55,L3I,0.070991,0.074609;0.055389;0.067374;0.076150;0.074878;0.077329;0.057083;0.066622,Enter password: Wrong!
2025-11-02 07:26:56,L3J,0.062806,0.074907;0.053945;0.073495;0.057214;0.061123;0.063433;0.062179;0.075977,Enter password: Wrong!
2025-11-02 07:26:56,L3K,0.074380,0.074117;0.077092;0.061958;0.074327;0.063286;0.078466;0.076944;0.074433,Enter password: Wrong!
2025-11-02 07:26:57,L3L,0.076591,0.062204;0.077077;0.074612;0.079056;0.076105;0.074774;0.077789;0.078033,Enter password: Wrong!
2025-11-02 07:26:57,L3M,0.069999,0.054162;0.064264;0.060815;0.077400;0.077991;0.078740;0.061345;0.075734,Enter password: Wrong!
2025-11-02 07:26:58,L3N,0.062470,0.062085;0.053686;0.054016;0.062856;0.056178;0.069237;0.077076;0.078714,Enter password: Wrong!
2025-11-02 07:26:59,L3O,0.075731,0.076274;0.075187;0.065198;0.077837;0.075104;0.077890;0.063304;0.077173,Enter password: Wrong!
2025-11-02 07:26:59,L3P,0.062314,0.061550;0.076473;0.063487;0.060716;0.062961;0.075524;0.061668;0.055466,Enter password: Wrong!
2025-11-02 07:27:00,L3Q,0.061343,0.054821;0.071102;0.054362;0.069255;0.077610;0.064657;0.058029;0.056143,Enter password: Wrong!
